annotator,document,system,corpus,rank
132,3ea99911f16428a13685da2cde9a062515055d74,seneca,cnn_dm,4
132,3ea99911f16428a13685da2cde9a062515055d74,BART,cnn_dm,2
132,3ea99911f16428a13685da2cde9a062515055d74,abssentrw,cnn_dm,1
132,00a51d5454f2ef7dbf4c53471223a27fb9c20681,onmt_pg,cnn_dm,2
132,00a51d5454f2ef7dbf4c53471223a27fb9c20681,abssentrw,cnn_dm,3
132,00a51d5454f2ef7dbf4c53471223a27fb9c20681,__REFERENCE__,cnn_dm,1
132,00a51d5454f2ef7dbf4c53471223a27fb9c20681,seneca,cnn_dm,4
132,00a51d5454f2ef7dbf4c53471223a27fb9c20681,BART,cnn_dm,0
133,168d893a015c93c4fd2cdc3ab048a2b351478062,seneca,cnn_dm,4
133,168d893a015c93c4fd2cdc3ab048a2b351478062,__REFERENCE__,cnn_dm,3
133,168d893a015c93c4fd2cdc3ab048a2b351478062,abssentrw,cnn_dm,0
133,168d893a015c93c4fd2cdc3ab048a2b351478062,BART,cnn_dm,2
133,168d893a015c93c4fd2cdc3ab048a2b351478062,onmt_pg,cnn_dm,1
133,c0df03212175015b879394c43bd96031d16bce5a,abssentrw,cnn_dm,0
133,c0df03212175015b879394c43bd96031d16bce5a,__REFERENCE__,cnn_dm,1
133,c0df03212175015b879394c43bd96031d16bce5a,onmt_pg,cnn_dm,2
133,c0df03212175015b879394c43bd96031d16bce5a,BART,cnn_dm,3
133,c0df03212175015b879394c43bd96031d16bce5a,seneca,cnn_dm,4
133,ca3b2dc93f170f06e3a60fe7cd3243d204cc4b75,onmt_pg,cnn_dm,1
133,ca3b2dc93f170f06e3a60fe7cd3243d204cc4b75,BART,cnn_dm,2
133,ca3b2dc93f170f06e3a60fe7cd3243d204cc4b75,seneca,cnn_dm,4
133,ca3b2dc93f170f06e3a60fe7cd3243d204cc4b75,abssentrw,cnn_dm,3
133,ca3b2dc93f170f06e3a60fe7cd3243d204cc4b75,__REFERENCE__,cnn_dm,0
133,d996be0da10476a01b3019c76e8e21074d3d3585,BART,cnn_dm,0
133,d996be0da10476a01b3019c76e8e21074d3d3585,onmt_pg,cnn_dm,4
133,d996be0da10476a01b3019c76e8e21074d3d3585,seneca,cnn_dm,1
133,d996be0da10476a01b3019c76e8e21074d3d3585,__REFERENCE__,cnn_dm,3
133,d996be0da10476a01b3019c76e8e21074d3d3585,abssentrw,cnn_dm,2
133,8668ab568627814febae951f2f4c93d22c6cac45,BART,cnn_dm,0
133,8668ab568627814febae951f2f4c93d22c6cac45,abssentrw,cnn_dm,2
133,8668ab568627814febae951f2f4c93d22c6cac45,onmt_pg,cnn_dm,3
133,8668ab568627814febae951f2f4c93d22c6cac45,__REFERENCE__,cnn_dm,1
133,8668ab568627814febae951f2f4c93d22c6cac45,seneca,cnn_dm,4
134,04310ac4c80c9a47db827a195de8f981eb81f4f9,__REFERENCE__,cnn_dm,4
134,04310ac4c80c9a47db827a195de8f981eb81f4f9,BART,cnn_dm,2
134,04310ac4c80c9a47db827a195de8f981eb81f4f9,abssentrw,cnn_dm,1
134,04310ac4c80c9a47db827a195de8f981eb81f4f9,seneca,cnn_dm,3
134,04310ac4c80c9a47db827a195de8f981eb81f4f9,onmt_pg,cnn_dm,0
134,4487bcbdc4ea093a895809289d301c9b4cf1cfb7,seneca,cnn_dm,3
134,4487bcbdc4ea093a895809289d301c9b4cf1cfb7,BART,cnn_dm,1
134,4487bcbdc4ea093a895809289d301c9b4cf1cfb7,abssentrw,cnn_dm,2
134,4487bcbdc4ea093a895809289d301c9b4cf1cfb7,__REFERENCE__,cnn_dm,4
134,4487bcbdc4ea093a895809289d301c9b4cf1cfb7,onmt_pg,cnn_dm,0
134,1b884cf6cb5180ea2143142d0a0b30f352865bd9,onmt_pg,cnn_dm,3
134,1b884cf6cb5180ea2143142d0a0b30f352865bd9,__REFERENCE__,cnn_dm,4
134,1b884cf6cb5180ea2143142d0a0b30f352865bd9,seneca,cnn_dm,1
134,1b884cf6cb5180ea2143142d0a0b30f352865bd9,abssentrw,cnn_dm,0
134,1b884cf6cb5180ea2143142d0a0b30f352865bd9,BART,cnn_dm,2
134,7b6e1b6411c267b63accbf07a6eb9ff20ee866e3,seneca,cnn_dm,4
134,7b6e1b6411c267b63accbf07a6eb9ff20ee866e3,__REFERENCE__,cnn_dm,3
134,7b6e1b6411c267b63accbf07a6eb9ff20ee866e3,abssentrw,cnn_dm,2
134,7b6e1b6411c267b63accbf07a6eb9ff20ee866e3,onmt_pg,cnn_dm,0
134,7b6e1b6411c267b63accbf07a6eb9ff20ee866e3,BART,cnn_dm,1
134,d77d530c45661f617857a99a49b9c90d2c1ce1d8,seneca,cnn_dm,4
134,d77d530c45661f617857a99a49b9c90d2c1ce1d8,abssentrw,cnn_dm,2
134,d77d530c45661f617857a99a49b9c90d2c1ce1d8,BART,cnn_dm,1
134,d77d530c45661f617857a99a49b9c90d2c1ce1d8,onmt_pg,cnn_dm,0
134,d77d530c45661f617857a99a49b9c90d2c1ce1d8,__REFERENCE__,cnn_dm,3
135,d4f93ae8f0c0cc9ae690e3a2bc0d562c19625731,seneca,cnn_dm,4
135,d4f93ae8f0c0cc9ae690e3a2bc0d562c19625731,BART,cnn_dm,0
135,d4f93ae8f0c0cc9ae690e3a2bc0d562c19625731,__REFERENCE__,cnn_dm,2
135,d4f93ae8f0c0cc9ae690e3a2bc0d562c19625731,onmt_pg,cnn_dm,1
135,d4f93ae8f0c0cc9ae690e3a2bc0d562c19625731,abssentrw,cnn_dm,3
135,224bc9d81026785f629f3449102187f7261b1991,seneca,cnn_dm,4
135,224bc9d81026785f629f3449102187f7261b1991,BART,cnn_dm,2
135,224bc9d81026785f629f3449102187f7261b1991,onmt_pg,cnn_dm,0
135,224bc9d81026785f629f3449102187f7261b1991,__REFERENCE__,cnn_dm,1
135,224bc9d81026785f629f3449102187f7261b1991,abssentrw,cnn_dm,3
135,8d71eb8e9c4e2d371aa2ec68bb2e8ba4d1791bdd,abssentrw,cnn_dm,4
135,8d71eb8e9c4e2d371aa2ec68bb2e8ba4d1791bdd,BART,cnn_dm,0
135,8d71eb8e9c4e2d371aa2ec68bb2e8ba4d1791bdd,__REFERENCE__,cnn_dm,2
135,8d71eb8e9c4e2d371aa2ec68bb2e8ba4d1791bdd,onmt_pg,cnn_dm,1
135,8d71eb8e9c4e2d371aa2ec68bb2e8ba4d1791bdd,seneca,cnn_dm,3
135,5557ae963e317b3bbb1f8538d6d0ef39a1987198,abssentrw,cnn_dm,3
135,5557ae963e317b3bbb1f8538d6d0ef39a1987198,BART,cnn_dm,1
135,5557ae963e317b3bbb1f8538d6d0ef39a1987198,__REFERENCE__,cnn_dm,2
135,5557ae963e317b3bbb1f8538d6d0ef39a1987198,seneca,cnn_dm,4
135,5557ae963e317b3bbb1f8538d6d0ef39a1987198,onmt_pg,cnn_dm,0
135,7173f3bec6cf4956e8db0343a20d89e36030fae6,BART,cnn_dm,1
135,7173f3bec6cf4956e8db0343a20d89e36030fae6,onmt_pg,cnn_dm,3
135,7173f3bec6cf4956e8db0343a20d89e36030fae6,abssentrw,cnn_dm,4
135,7173f3bec6cf4956e8db0343a20d89e36030fae6,__REFERENCE__,cnn_dm,0
135,7173f3bec6cf4956e8db0343a20d89e36030fae6,seneca,cnn_dm,2
136,a59a59228c8e522c4c390d6ab503b5fb5f433e65,abssentrw,cnn_dm,2
136,a59a59228c8e522c4c390d6ab503b5fb5f433e65,BART,cnn_dm,0
136,a59a59228c8e522c4c390d6ab503b5fb5f433e65,onmt_pg,cnn_dm,3
136,a59a59228c8e522c4c390d6ab503b5fb5f433e65,__REFERENCE__,cnn_dm,1
136,a59a59228c8e522c4c390d6ab503b5fb5f433e65,seneca,cnn_dm,4
136,2b902ec3bc744315a6842fed9ec223f5675fcbaf,BART,cnn_dm,0
136,2b902ec3bc744315a6842fed9ec223f5675fcbaf,onmt_pg,cnn_dm,2
136,2b902ec3bc744315a6842fed9ec223f5675fcbaf,seneca,cnn_dm,4
136,2b902ec3bc744315a6842fed9ec223f5675fcbaf,__REFERENCE__,cnn_dm,3
136,2b902ec3bc744315a6842fed9ec223f5675fcbaf,abssentrw,cnn_dm,1
136,04aa29d053cb16db2b284da0466f1a98d7045150,onmt_pg,cnn_dm,0
136,04aa29d053cb16db2b284da0466f1a98d7045150,__REFERENCE__,cnn_dm,3
136,04aa29d053cb16db2b284da0466f1a98d7045150,abssentrw,cnn_dm,2
136,04aa29d053cb16db2b284da0466f1a98d7045150,seneca,cnn_dm,4
136,04aa29d053cb16db2b284da0466f1a98d7045150,BART,cnn_dm,1
136,7d076b5e8536e42560c009e3ffbad44b4e6350c5,onmt_pg,cnn_dm,0
136,7d076b5e8536e42560c009e3ffbad44b4e6350c5,abssentrw,cnn_dm,3
136,7d076b5e8536e42560c009e3ffbad44b4e6350c5,BART,cnn_dm,1
136,7d076b5e8536e42560c009e3ffbad44b4e6350c5,__REFERENCE__,cnn_dm,2
136,7d076b5e8536e42560c009e3ffbad44b4e6350c5,seneca,cnn_dm,4
136,399c9461a7a40e526ce640c6945ffd956cbcbaf5,onmt_pg,cnn_dm,3
136,399c9461a7a40e526ce640c6945ffd956cbcbaf5,abssentrw,cnn_dm,2
136,399c9461a7a40e526ce640c6945ffd956cbcbaf5,BART,cnn_dm,0
136,399c9461a7a40e526ce640c6945ffd956cbcbaf5,seneca,cnn_dm,4
136,399c9461a7a40e526ce640c6945ffd956cbcbaf5,__REFERENCE__,cnn_dm,1
137,69ae7665ded8713de6913d8c76abeedbcb5aab6c,onmt_pg,cnn_dm,1
137,69ae7665ded8713de6913d8c76abeedbcb5aab6c,__REFERENCE__,cnn_dm,0
137,69ae7665ded8713de6913d8c76abeedbcb5aab6c,seneca,cnn_dm,4
137,69ae7665ded8713de6913d8c76abeedbcb5aab6c,BART,cnn_dm,2
137,69ae7665ded8713de6913d8c76abeedbcb5aab6c,abssentrw,cnn_dm,3
137,cd6f8edd5641c9a3f977d257ec623305edc2a675,__REFERENCE__,cnn_dm,3
137,cd6f8edd5641c9a3f977d257ec623305edc2a675,BART,cnn_dm,0
137,cd6f8edd5641c9a3f977d257ec623305edc2a675,abssentrw,cnn_dm,1
137,cd6f8edd5641c9a3f977d257ec623305edc2a675,onmt_pg,cnn_dm,4
137,cd6f8edd5641c9a3f977d257ec623305edc2a675,seneca,cnn_dm,2
137,83de77cf44df09f5e61322dc32fd25ba621ba867,abssentrw,cnn_dm,4
137,83de77cf44df09f5e61322dc32fd25ba621ba867,onmt_pg,cnn_dm,3
137,83de77cf44df09f5e61322dc32fd25ba621ba867,__REFERENCE__,cnn_dm,1
137,83de77cf44df09f5e61322dc32fd25ba621ba867,BART,cnn_dm,0
137,83de77cf44df09f5e61322dc32fd25ba621ba867,seneca,cnn_dm,2
137,cb5638856f8d116a0285e2a6ea63f3381dc6218e,seneca,cnn_dm,1
137,cb5638856f8d116a0285e2a6ea63f3381dc6218e,BART,cnn_dm,0
137,cb5638856f8d116a0285e2a6ea63f3381dc6218e,__REFERENCE__,cnn_dm,2
137,cb5638856f8d116a0285e2a6ea63f3381dc6218e,abssentrw,cnn_dm,3
137,cb5638856f8d116a0285e2a6ea63f3381dc6218e,onmt_pg,cnn_dm,4
137,b5c1c15b995f5000891e6f3a017328f17dde88ae,onmt_pg,cnn_dm,2
137,b5c1c15b995f5000891e6f3a017328f17dde88ae,BART,cnn_dm,0
137,b5c1c15b995f5000891e6f3a017328f17dde88ae,seneca,cnn_dm,1
137,b5c1c15b995f5000891e6f3a017328f17dde88ae,__REFERENCE__,cnn_dm,3
137,b5c1c15b995f5000891e6f3a017328f17dde88ae,abssentrw,cnn_dm,4
138,761c33be5c784acc643c89dd8bad9b7945797dc1,seneca,cnn_dm,4
138,761c33be5c784acc643c89dd8bad9b7945797dc1,BART,cnn_dm,0
138,761c33be5c784acc643c89dd8bad9b7945797dc1,onmt_pg,cnn_dm,1
138,761c33be5c784acc643c89dd8bad9b7945797dc1,__REFERENCE__,cnn_dm,3
138,761c33be5c784acc643c89dd8bad9b7945797dc1,abssentrw,cnn_dm,2
138,db5fd900b59c7c7ead4ceb6ce55f598b1d7009e8,onmt_pg,cnn_dm,3
138,db5fd900b59c7c7ead4ceb6ce55f598b1d7009e8,BART,cnn_dm,0
138,db5fd900b59c7c7ead4ceb6ce55f598b1d7009e8,seneca,cnn_dm,4
138,db5fd900b59c7c7ead4ceb6ce55f598b1d7009e8,abssentrw,cnn_dm,2
138,db5fd900b59c7c7ead4ceb6ce55f598b1d7009e8,__REFERENCE__,cnn_dm,1
138,7eaceed421cc9ed628e2f1f6e89cb20159b9b7ad,__REFERENCE__,cnn_dm,3
138,7eaceed421cc9ed628e2f1f6e89cb20159b9b7ad,onmt_pg,cnn_dm,2
138,7eaceed421cc9ed628e2f1f6e89cb20159b9b7ad,seneca,cnn_dm,4
138,7eaceed421cc9ed628e2f1f6e89cb20159b9b7ad,BART,cnn_dm,0
138,7eaceed421cc9ed628e2f1f6e89cb20159b9b7ad,abssentrw,cnn_dm,1
138,bc830788bac6dd33a7960fc68b3afc1e442f4dfe,abssentrw,cnn_dm,2
138,bc830788bac6dd33a7960fc68b3afc1e442f4dfe,BART,cnn_dm,0
138,bc830788bac6dd33a7960fc68b3afc1e442f4dfe,__REFERENCE__,cnn_dm,3
138,bc830788bac6dd33a7960fc68b3afc1e442f4dfe,seneca,cnn_dm,4
138,bc830788bac6dd33a7960fc68b3afc1e442f4dfe,onmt_pg,cnn_dm,1
138,ef1fbde4aaf6fa48e2df37215a1bec4b1a550859,__REFERENCE__,cnn_dm,1
138,ef1fbde4aaf6fa48e2df37215a1bec4b1a550859,BART,cnn_dm,3
138,ef1fbde4aaf6fa48e2df37215a1bec4b1a550859,abssentrw,cnn_dm,0
138,ef1fbde4aaf6fa48e2df37215a1bec4b1a550859,onmt_pg,cnn_dm,2
138,ef1fbde4aaf6fa48e2df37215a1bec4b1a550859,seneca,cnn_dm,4
139,7627d9788973785a485e9df3e59002df3a68ad48,onmt_pg,cnn_dm,3
139,7627d9788973785a485e9df3e59002df3a68ad48,abssentrw,cnn_dm,1
139,7627d9788973785a485e9df3e59002df3a68ad48,__REFERENCE__,cnn_dm,2
139,7627d9788973785a485e9df3e59002df3a68ad48,BART,cnn_dm,0
139,7627d9788973785a485e9df3e59002df3a68ad48,seneca,cnn_dm,4
139,60ed760263c8577c407dd008c0d422212af88d98,seneca,cnn_dm,4
139,60ed760263c8577c407dd008c0d422212af88d98,BART,cnn_dm,1
139,60ed760263c8577c407dd008c0d422212af88d98,onmt_pg,cnn_dm,0
139,60ed760263c8577c407dd008c0d422212af88d98,abssentrw,cnn_dm,2
139,60ed760263c8577c407dd008c0d422212af88d98,__REFERENCE__,cnn_dm,3
139,9f270039c861e75ee2f01e4e2898a9ea04a96b26,__REFERENCE__,cnn_dm,3
139,9f270039c861e75ee2f01e4e2898a9ea04a96b26,onmt_pg,cnn_dm,2
139,9f270039c861e75ee2f01e4e2898a9ea04a96b26,abssentrw,cnn_dm,1
139,9f270039c861e75ee2f01e4e2898a9ea04a96b26,BART,cnn_dm,0
139,9f270039c861e75ee2f01e4e2898a9ea04a96b26,seneca,cnn_dm,4
139,62271db1dd48de59c7d9d78bad46220c15828547,BART,cnn_dm,1
139,62271db1dd48de59c7d9d78bad46220c15828547,onmt_pg,cnn_dm,2
139,62271db1dd48de59c7d9d78bad46220c15828547,abssentrw,cnn_dm,0
139,62271db1dd48de59c7d9d78bad46220c15828547,__REFERENCE__,cnn_dm,3
139,62271db1dd48de59c7d9d78bad46220c15828547,seneca,cnn_dm,4
139,f2be039ea0ca9f4ebbca215a112819c6b5833797,__REFERENCE__,cnn_dm,4
139,f2be039ea0ca9f4ebbca215a112819c6b5833797,BART,cnn_dm,0
139,f2be039ea0ca9f4ebbca215a112819c6b5833797,seneca,cnn_dm,3
139,f2be039ea0ca9f4ebbca215a112819c6b5833797,abssentrw,cnn_dm,2
139,f2be039ea0ca9f4ebbca215a112819c6b5833797,onmt_pg,cnn_dm,1
140,650080097eaecf363e78dc74d302379d480ba3e1,BART,cnn_dm,0
140,650080097eaecf363e78dc74d302379d480ba3e1,seneca,cnn_dm,4
140,650080097eaecf363e78dc74d302379d480ba3e1,onmt_pg,cnn_dm,3
140,650080097eaecf363e78dc74d302379d480ba3e1,abssentrw,cnn_dm,2
140,650080097eaecf363e78dc74d302379d480ba3e1,__REFERENCE__,cnn_dm,1
140,87a05def511c10ca18f87fb3ba39db3d6e379295,seneca,cnn_dm,4
140,87a05def511c10ca18f87fb3ba39db3d6e379295,BART,cnn_dm,3
140,87a05def511c10ca18f87fb3ba39db3d6e379295,onmt_pg,cnn_dm,2
140,87a05def511c10ca18f87fb3ba39db3d6e379295,abssentrw,cnn_dm,0
140,87a05def511c10ca18f87fb3ba39db3d6e379295,__REFERENCE__,cnn_dm,1
140,d7566835a137b644059f98354dc0144312be877c,onmt_pg,cnn_dm,0
140,d7566835a137b644059f98354dc0144312be877c,seneca,cnn_dm,1
140,d7566835a137b644059f98354dc0144312be877c,__REFERENCE__,cnn_dm,4
140,d7566835a137b644059f98354dc0144312be877c,abssentrw,cnn_dm,3
140,d7566835a137b644059f98354dc0144312be877c,BART,cnn_dm,2
140,3e08fd7813ddd0c07031b0c323d1a14160af970c,seneca,cnn_dm,1
140,3e08fd7813ddd0c07031b0c323d1a14160af970c,__REFERENCE__,cnn_dm,4
140,3e08fd7813ddd0c07031b0c323d1a14160af970c,abssentrw,cnn_dm,3
140,3e08fd7813ddd0c07031b0c323d1a14160af970c,onmt_pg,cnn_dm,2
140,3e08fd7813ddd0c07031b0c323d1a14160af970c,BART,cnn_dm,0
140,2d8090d6e313140c83b04d80d450866584f725ee,__REFERENCE__,cnn_dm,4
140,2d8090d6e313140c83b04d80d450866584f725ee,abssentrw,cnn_dm,3
140,2d8090d6e313140c83b04d80d450866584f725ee,onmt_pg,cnn_dm,0
140,2d8090d6e313140c83b04d80d450866584f725ee,BART,cnn_dm,1
140,2d8090d6e313140c83b04d80d450866584f725ee,seneca,cnn_dm,2
141,650080097eaecf363e78dc74d302379d480ba3e1,BART,cnn_dm,1
141,650080097eaecf363e78dc74d302379d480ba3e1,seneca,cnn_dm,3
141,650080097eaecf363e78dc74d302379d480ba3e1,onmt_pg,cnn_dm,2
141,650080097eaecf363e78dc74d302379d480ba3e1,abssentrw,cnn_dm,4
141,650080097eaecf363e78dc74d302379d480ba3e1,__REFERENCE__,cnn_dm,0
141,87a05def511c10ca18f87fb3ba39db3d6e379295,seneca,cnn_dm,4
141,87a05def511c10ca18f87fb3ba39db3d6e379295,BART,cnn_dm,0
141,87a05def511c10ca18f87fb3ba39db3d6e379295,onmt_pg,cnn_dm,1
141,87a05def511c10ca18f87fb3ba39db3d6e379295,abssentrw,cnn_dm,2
141,87a05def511c10ca18f87fb3ba39db3d6e379295,__REFERENCE__,cnn_dm,3
141,d7566835a137b644059f98354dc0144312be877c,onmt_pg,cnn_dm,2
141,d7566835a137b644059f98354dc0144312be877c,seneca,cnn_dm,4
141,d7566835a137b644059f98354dc0144312be877c,__REFERENCE__,cnn_dm,3
141,d7566835a137b644059f98354dc0144312be877c,abssentrw,cnn_dm,1
141,d7566835a137b644059f98354dc0144312be877c,BART,cnn_dm,0
141,3e08fd7813ddd0c07031b0c323d1a14160af970c,seneca,cnn_dm,4
141,3e08fd7813ddd0c07031b0c323d1a14160af970c,__REFERENCE__,cnn_dm,1
141,3e08fd7813ddd0c07031b0c323d1a14160af970c,abssentrw,cnn_dm,3
141,3e08fd7813ddd0c07031b0c323d1a14160af970c,onmt_pg,cnn_dm,0
141,3e08fd7813ddd0c07031b0c323d1a14160af970c,BART,cnn_dm,2
141,2d8090d6e313140c83b04d80d450866584f725ee,__REFERENCE__,cnn_dm,3
141,2d8090d6e313140c83b04d80d450866584f725ee,abssentrw,cnn_dm,2
141,2d8090d6e313140c83b04d80d450866584f725ee,onmt_pg,cnn_dm,0
141,2d8090d6e313140c83b04d80d450866584f725ee,BART,cnn_dm,1
141,2d8090d6e313140c83b04d80d450866584f725ee,seneca,cnn_dm,4
142,484b88f32a6422b318e7d5cd25809082579485b9,onmt_pg,cnn_dm,1
142,484b88f32a6422b318e7d5cd25809082579485b9,__REFERENCE__,cnn_dm,0
142,484b88f32a6422b318e7d5cd25809082579485b9,abssentrw,cnn_dm,2
142,484b88f32a6422b318e7d5cd25809082579485b9,seneca,cnn_dm,4
142,484b88f32a6422b318e7d5cd25809082579485b9,BART,cnn_dm,3
142,71a6c5b02c23ff85c97d594659426c1dcbb2c0b4,abssentrw,cnn_dm,1
142,71a6c5b02c23ff85c97d594659426c1dcbb2c0b4,onmt_pg,cnn_dm,0
142,71a6c5b02c23ff85c97d594659426c1dcbb2c0b4,BART,cnn_dm,2
142,71a6c5b02c23ff85c97d594659426c1dcbb2c0b4,__REFERENCE__,cnn_dm,3
142,71a6c5b02c23ff85c97d594659426c1dcbb2c0b4,seneca,cnn_dm,4
142,a396e698f80b68e0392dfa6d66ce0731940375f3,seneca,cnn_dm,0
142,a396e698f80b68e0392dfa6d66ce0731940375f3,__REFERENCE__,cnn_dm,4
142,a396e698f80b68e0392dfa6d66ce0731940375f3,onmt_pg,cnn_dm,1
142,a396e698f80b68e0392dfa6d66ce0731940375f3,BART,cnn_dm,2
142,a396e698f80b68e0392dfa6d66ce0731940375f3,abssentrw,cnn_dm,3
142,6ef2edc93a597248336109a8d24e997ad2156ea3,seneca,cnn_dm,1
142,6ef2edc93a597248336109a8d24e997ad2156ea3,__REFERENCE__,cnn_dm,2
142,6ef2edc93a597248336109a8d24e997ad2156ea3,onmt_pg,cnn_dm,3
142,6ef2edc93a597248336109a8d24e997ad2156ea3,abssentrw,cnn_dm,4
142,6ef2edc93a597248336109a8d24e997ad2156ea3,BART,cnn_dm,0
142,5fba9d52dbfba81deef1fa9555a5bcb96f84e49b,__REFERENCE__,cnn_dm,3
142,5fba9d52dbfba81deef1fa9555a5bcb96f84e49b,abssentrw,cnn_dm,2
142,5fba9d52dbfba81deef1fa9555a5bcb96f84e49b,BART,cnn_dm,0
142,5fba9d52dbfba81deef1fa9555a5bcb96f84e49b,onmt_pg,cnn_dm,1
142,5fba9d52dbfba81deef1fa9555a5bcb96f84e49b,seneca,cnn_dm,4
143,c9a1a96a3b216532c56c869d81dd16c5103664cb,seneca,cnn_dm,4
143,c9a1a96a3b216532c56c869d81dd16c5103664cb,__REFERENCE__,cnn_dm,2
143,c9a1a96a3b216532c56c869d81dd16c5103664cb,BART,cnn_dm,0
143,c9a1a96a3b216532c56c869d81dd16c5103664cb,abssentrw,cnn_dm,1
143,c9a1a96a3b216532c56c869d81dd16c5103664cb,onmt_pg,cnn_dm,3
143,1346277b7785f0e331c94d2bca2129c00fb87767,__REFERENCE__,cnn_dm,4
143,1346277b7785f0e331c94d2bca2129c00fb87767,onmt_pg,cnn_dm,1
143,1346277b7785f0e331c94d2bca2129c00fb87767,seneca,cnn_dm,3
143,1346277b7785f0e331c94d2bca2129c00fb87767,BART,cnn_dm,0
143,1346277b7785f0e331c94d2bca2129c00fb87767,abssentrw,cnn_dm,2
143,c1de892aefd7aa1c6c0ad980039252b8c41f208b,seneca,cnn_dm,1
143,c1de892aefd7aa1c6c0ad980039252b8c41f208b,onmt_pg,cnn_dm,4
143,c1de892aefd7aa1c6c0ad980039252b8c41f208b,__REFERENCE__,cnn_dm,2
143,c1de892aefd7aa1c6c0ad980039252b8c41f208b,BART,cnn_dm,0
143,c1de892aefd7aa1c6c0ad980039252b8c41f208b,abssentrw,cnn_dm,3
143,e4e990208d0f9dcd9bdac5e2e6dcf11aac28cb91,abssentrw,cnn_dm,2
143,e4e990208d0f9dcd9bdac5e2e6dcf11aac28cb91,BART,cnn_dm,0
143,e4e990208d0f9dcd9bdac5e2e6dcf11aac28cb91,onmt_pg,cnn_dm,1
143,e4e990208d0f9dcd9bdac5e2e6dcf11aac28cb91,seneca,cnn_dm,4
143,e4e990208d0f9dcd9bdac5e2e6dcf11aac28cb91,__REFERENCE__,cnn_dm,3
143,bff83ed707bc5db55bb29fa942f77711667f1f1a,abssentrw,cnn_dm,0
143,bff83ed707bc5db55bb29fa942f77711667f1f1a,seneca,cnn_dm,4
143,bff83ed707bc5db55bb29fa942f77711667f1f1a,__REFERENCE__,cnn_dm,1
143,bff83ed707bc5db55bb29fa942f77711667f1f1a,onmt_pg,cnn_dm,3
143,bff83ed707bc5db55bb29fa942f77711667f1f1a,BART,cnn_dm,2
144,30dd7f6a55e7f87f256f4000de753341eda066b6,seneca,cnn_dm,4
144,30dd7f6a55e7f87f256f4000de753341eda066b6,onmt_pg,cnn_dm,3
144,30dd7f6a55e7f87f256f4000de753341eda066b6,BART,cnn_dm,0
144,30dd7f6a55e7f87f256f4000de753341eda066b6,__REFERENCE__,cnn_dm,2
144,30dd7f6a55e7f87f256f4000de753341eda066b6,abssentrw,cnn_dm,1
144,fa04945c4c8bb005c0cd023fe45a9675ef39544e,seneca,cnn_dm,4
144,fa04945c4c8bb005c0cd023fe45a9675ef39544e,BART,cnn_dm,1
144,fa04945c4c8bb005c0cd023fe45a9675ef39544e,onmt_pg,cnn_dm,2
144,fa04945c4c8bb005c0cd023fe45a9675ef39544e,__REFERENCE__,cnn_dm,0
144,fa04945c4c8bb005c0cd023fe45a9675ef39544e,abssentrw,cnn_dm,3
144,f2464863b3039eedae709eea2ff8767036840b7e,BART,cnn_dm,0
144,f2464863b3039eedae709eea2ff8767036840b7e,onmt_pg,cnn_dm,3
144,f2464863b3039eedae709eea2ff8767036840b7e,__REFERENCE__,cnn_dm,4
144,f2464863b3039eedae709eea2ff8767036840b7e,seneca,cnn_dm,2
144,f2464863b3039eedae709eea2ff8767036840b7e,abssentrw,cnn_dm,1
144,1b5b437eabd1f04ee32236c589c8de9fb1b5748e,abssentrw,cnn_dm,4
144,1b5b437eabd1f04ee32236c589c8de9fb1b5748e,onmt_pg,cnn_dm,1
144,1b5b437eabd1f04ee32236c589c8de9fb1b5748e,BART,cnn_dm,0
144,1b5b437eabd1f04ee32236c589c8de9fb1b5748e,__REFERENCE__,cnn_dm,3
144,1b5b437eabd1f04ee32236c589c8de9fb1b5748e,seneca,cnn_dm,2
144,7f629db35040e2258f1d55c27ae262d7c80c63c8,onmt_pg,cnn_dm,3
144,7f629db35040e2258f1d55c27ae262d7c80c63c8,abssentrw,cnn_dm,1
144,7f629db35040e2258f1d55c27ae262d7c80c63c8,__REFERENCE__,cnn_dm,4
144,7f629db35040e2258f1d55c27ae262d7c80c63c8,seneca,cnn_dm,2
144,7f629db35040e2258f1d55c27ae262d7c80c63c8,BART,cnn_dm,0
145,545c8f27751b46e3f8da1228fa010bccaebb3530,seneca,cnn_dm,3
145,545c8f27751b46e3f8da1228fa010bccaebb3530,__REFERENCE__,cnn_dm,2
145,545c8f27751b46e3f8da1228fa010bccaebb3530,onmt_pg,cnn_dm,1
145,545c8f27751b46e3f8da1228fa010bccaebb3530,BART,cnn_dm,0
145,545c8f27751b46e3f8da1228fa010bccaebb3530,abssentrw,cnn_dm,4
145,e359dddca898e41b9380db6208964201895ad226,__REFERENCE__,cnn_dm,4
145,e359dddca898e41b9380db6208964201895ad226,abssentrw,cnn_dm,2
145,e359dddca898e41b9380db6208964201895ad226,onmt_pg,cnn_dm,1
145,e359dddca898e41b9380db6208964201895ad226,seneca,cnn_dm,3
145,e359dddca898e41b9380db6208964201895ad226,BART,cnn_dm,0
145,be9b8379c0371294480cf94fa24dcc5bc2c02dfd,onmt_pg,cnn_dm,1
145,be9b8379c0371294480cf94fa24dcc5bc2c02dfd,abssentrw,cnn_dm,4
145,be9b8379c0371294480cf94fa24dcc5bc2c02dfd,seneca,cnn_dm,3
